name,Kind,Alcohol,Aroma,Taste,Finish
앱솔루트 그레이프,보드카,40.0,"파파야, 청포도, 용과","알코올감, 과일, 부드러운","산뜻한, 신선한, 과일"
티토스 보드카,보드카,40.0,"백후추, 달콤한","달콤한, 향신료","흑후추, 강렬한, 브라질 너트"
앱솔루트 보드카,보드카,40.0,"캐러멜, 바닐라","바닐라, 부드러운","과일, 풍부한, 신선한"
앱솔루트 어피치,보드카,40.0,"체리, 복숭아, 과일","깔끔한, 달콤한, 과일",깔끔한
앱솔루트 페어,보드카,40.0,달콤한,"배, 시원한",깔끔한
스미노프 그린애플,보드카,37.5,"사과, 진한","청사과, 달콤한",달콤한
티토스 보드카 뮬 잔,보드카,40.0,"깔끔한, 달콤한","달콤한, 향신료","부드러운, 견과류"
앱솔루트 엑스트랙,보드카,35.0,"그린 카다멈, 스파이시","풍부한, 상쾌한, 쥬시","부드러운, 진한, 스파이시"
앱솔루트 엘릭스,보드카,42.3,"꽃, 과일",풍부한,깔끔한
UV 블루 라즈베리 보드카,보드카,30.0,"라즈베리, 레몬","라즈베리, 사탕, 달콤한","달콤한, 라즈베리"
UV 체리 보드카,보드카,30.0,체리,"체리, 달콤한, 상큼한","새콤한, 체리, 달콤한"
UV 케이크 보드카,보드카,30.0,"바닐라, 케이크","케이크, 바닐라, 달콤한","부드러운, 케이크"
하우스 픽 보드카,보드카,37.5,무취,"깔끔한, 순수한",균형 잡힌
스카이 보드카,보드카,40.0,깔끔한,깔끔한,부드러운
타카 보드카 클래식,보드카,40.0,"순수한, 깨끗한",깔끔한,부드러운
소비에스키 크랜베리,보드카,37.5,"크랜베리, 상큼한","상큼한, 쌉쌀한",부드러운
소비에스키 그린애플,보드카,37.5,"청사과, 신선한","청사과, 달콤한, 상큼한","부드러운, 달콤한"
앱솔루트 레인보우,보드카,40.0,"순수한, 깨끗한",깔끔한,"부드러운, 깔끔한"
소비에스키 에스프레소,보드카,35.0,"은은한, 커피","커피, 진한",부드러운
소비에스키 시트론,보드카,35.0,"레몬, 시트러스, 감귤","레몬, 상큼한","깔끔한, 신선한"
그레이 구스,보드카,40.0,"신선한, 시트러스, 감귤, 꽃","부드러운, 깔끔한, 상쾌한, 아몬드","산뜻한, 진한 여운"
휘틀리 보드카,보드카,41.0,"은은한, 깔끔한","섬세한, 달콤한, 깔끔한","부드러운, 긴 여운"
벨루가 골드,보드카,40.0,"쌀, 꽃","부드러운, 달콤한","부드러운, 긴 여운"
티토스 보드카 뮬 잔,보드카,40.0,"깔끔한, 달콤한, 후추","달콤한, 향신료","부드러운, 견과류"
앱솔루트 보드카,보드카,40.0,"캐러멜, 바닐라","부드러운, 바닐라","신선한, 풍부한, 과일"
스카이 인퓨전 라즈베리,보드카,35.0,"라즈베리, 달콤한","잘 익은 과일, 베리류, 달콤한","복합적인, 청량한"
스카이 인퓨전 시트러스,보드카,35.0,"시트러스, 감귤, 산뜻한","상큼한, 과일",청량한
스카이 인퓨전 오렌지,보드카,35.0,"오렌지, 산뜻한","시트러스, 감귤, 오렌지, 달콤한, 쌉쌀한","깔끔한, 청량한"
볼스 보드카,보드카,37.5,"무향, 깨끗한, 부드러운",조화로운,"균형 잡힌, 후추"
앱솔루트 엘릭스,보드카,42.3,"과일, 꽃",풍부한,깔끔한
하쿠 보드카,보드카,40.0,"꽃, 달콤한, 쌀, 섬세한","달콤한, 망고, 쌀, 복합적인, 진한","스파이시, 후추, 깔끔한"
앱솔루트 보드카,보드카,40.0,"바닐라, 캐러멜","바닐라, 부드러운","과일, 신선한, 풍부한"
파우 마우이 하와이안 보드카,보드카,40.0,"감귤, 열대 과일","과일 케이크, 달콤한, 딸기, 캐러멜, 파인애플, 휘핑크림","부드러운, 달콤한"
06 보드카,보드카,37.5,"딸기, 꽃, 우아한","복숭아, 과일, 부드러운","은은한, 부드러운"
소스 보드카,보드카,40.0,"시트러스, 민트","우아한, 균형 잡힌, 섬세한, 부드러운, 민트","시트러스, 신선한"
소비에스키 에스프레소,보드카,35.0,"은은한, 커피","진한, 커피",부드러운
폴루가 싱글몰트 라이 보드카,보드카,38.5,"호밀빵, 부드러운","호밀, 꿀, 야생화, 페이스트리","구운 빵, 고풍스러운"
스톨리치나야 블루베리,보드카,37.5,"블루베리, 블랙커런트","블루베리, 달콤한","달콤한, 부드러운"
스톨리치나야 시트러스,보드카,37.5,"은은한, 달콤한, 시트러스","레몬, 신선한, 라임","시트러스, 부드러운, 긴 여운"
스톨리치나야 핫,보드카,37.5,"약간의 스모키, 할라피뇨","매운, 깔끔한, 상큼한","파인애플, 라임"
스톨리치나야 스트로베리,보드카,37.5,"견과류, 꽃, 딸기 잼","부드러운, 베리, 미묘한, 달콤한, 신선한, 균형 잡힌","딸기, 후추, 긴 여운"
스톨리치나야 바닐라,보드카,37.5,"코코아, 달콤한, 스파이시","바닐라, 달콤한",균형 잡힌
소스 보드카,보드카,40.0,"민트, 시트러스","섬세한, 우아한, 균형 잡힌, 부드러운, 민트","시트러스, 신선한"
프라브다,보드카,40.0,"깔끔한, 누가, 후추","바닐라, 알싸한","순수한, 실키, 화이트 페퍼"
바톤 보드카,보드카,40.0,깔끔한,순수한,부드러운
스톨리치나야 보드카,보드카,40.0,"과일, 미네랄리티, 마시멜로","시트러스, 달콤한, 페이스트리","설탕, 후추, 깨끗한, 가벼운"
앱솔루트 라임,보드카,40.0,"라임, 시트러스, 상쾌한","시원한, 상쾌한, 감귤류","풍부한, 시원한, 깔끔한"
선비 보드카,보드카,40.0,"후추, 깔끔한","깔끔한, 가벼운","섬세한, 부드러운"
앱솔루트 바닐라,보드카,40.0,"바닐라, 다크 초콜릿, 달콤한","바닐라, 부드러운, 다채로운, 감칠맛","복합적인, 바닐라"
스톨리치나야 보드카,보드카,40.0,"과일, 마시멜로, 미네랄리티","시트러스, 달콤한, 페이스트리","설탕, 깨끗한, 가벼운, 후추"
앱솔루트 시트론,보드카,40.0,"레몬, 시트러스, 감귤, 산뜻한","레몬, 레몬 껍질, 라임","시트러스, 감귤, 깔끔한"
앱솔루트 보드카,보드카,40.0,알코올,깔끔한,깔끔한
크리스탈 헤드 오리지널,보드카,40.0,"바닐라, 향신료, 부드러운, 호밀","후추, 향신료, 달콤한","부드러운, 따뜻한, 깨끗한"
페어 퀴노아 보드카,보드카,40.0,"버터, 캐슈넛","따뜻한, 부드러운","깔끔한, 깨끗한"
그레이 구스 보드카 시트론,보드카,40.0,"신선한, 시트러스, 감귤, 꽃","레몬, 상쾌한, 깔끔한","산뜻한, 진한 여운"
세노테 블랑코 데킬라,보드카,40.0,"용설란, 깔끔한","시트러스, 감귤, 레몬","허브, 깔끔한"
시락 보드카,보드카,40.0,"시트러스, 감귤","시트러스, 감귤",부드러운
케텔 원 보드카,보드카,40.0,"시트러스, 감귤, 꿀",바삭한,"실키, 부드러운, 긴 여운"
벨베디어 시트러스,보드카,40.0,"시트러스, 감귤, 라임","라임, 레몬, 균형 잡힌","깔끔한, 상쾌한"
그레이 구스 보드카 페어,보드카,40.0,"배, 신선한","깔끔한, 부드러운, 상쾌한","산뜻한, 진한 여운"
그레이 구스 보드카 오렌지,보드카,40.0,"신선한, 시트러스, 감귤","오렌지, 프루티, 깔끔한","산뜻한, 상쾌한, 따뜻한"
벨베디어 보드카,보드카,40.0,"깔끔한, 바닐라, 스파이스","부드러운, 상쾌한, 아몬드","화이트 페퍼, 바닐라"
앱솔루트 망고,보드카,40.0,"향긋한, 망고","깔끔한, 달콤한, 망고",깔끔한
스카이 인퓨전 블루베리,보드카,35.0,"블루베리, 과일 파이","블루베리, 달콤한, 미묘한","실키, 블루베리 잼"
스카이 보드카,보드카,40.0,깔끔한,깔끔한,부드러운
피나클 오리지널 보드카,보드카,40.0,"달콤한, 토마토","꽃, 백후추, 주니퍼 베리","레몬 껍질, 시트러스, 감귤"
하쿠 보드카,보드카,40.0,"부드러운, 달콤한, 섬세한, 꽃, 쌀","진한, 달콤한, 복합적인, 쌀","부드러운, 정교한, 깔끔한"
스톨리치나야 솔티드 카라멜 보드카,보드카,37.5,"약간의 스모키, 풍부한, 설탕, 버터","달콤한, 캐러멜, 감미로운, 토피, 짭짤한","캐러멜, 설탕, 토피, 온화한"
스톨리치나야 엘리트,보드카,40.0,"과일, 마시멜로, 미네랄리티","달콤한, 시트러스, 감귤, 페이스트리","가벼운, 깨끗한, 설탕, 후추"
스톨리치나야 골드,보드카,40.0,"과일, 부드러운, 미네랄리티","시트러스, 달콤한, 순수한","설탕, 깨끗한, 순수한, 후추"
티토스 보드카,보드카,40.0,"달콤한, 백후추","향신료, 달콤한","브라질 너트, 흑후추, 강렬한"
스베드카 스트로베리 레몬에이드,보드카,35.0,"레몬, 딸기","부드러운, 조화로운","레몬, 딸기"
벨루가 노블,보드카,40.0,"바닐라, 후추, 허브","깔끔한, 섬세한",부드러운
스톨리치나야 라임,보드카,37.5,라임,"라임, 균형 잡힌",감미로운
미스터 보스턴 보드카,보드카,40.0,"깔끔한, 백후추",깨끗한,순수한
그레이 구스 보드카 오렌지,보드카,40.0,"신선한, 시트러스, 감귤","깔끔한, 오렌지, 프루티","따뜻한, 산뜻한, 상쾌한"
앱솔루트 어피치,보드카,40.0,"복숭아, 과일, 체리","깔끔한, 달콤한, 과일",깔끔한
그레이 구스,보드카,40.0,"꽃, 시트러스, 감귤, 신선한","깔끔한, 부드러운, 상쾌한, 아몬드","산뜻한, 진한 여운"
카미츠 스파클링 보드카,보드카,40.0,우아한,"가벼운, 균형 잡힌, 탄산감",깔끔한
앱솔루트 파셋,보드카,40.0,알코올,깔끔한,깔끔한
휘틀리 보드카,보드카,41.0,"깔끔한, 은은한","깔끔한, 달콤한, 섬세한","긴 여운, 부드러운"
앱솔루트 바닐라,보드카,40.0,"다크 초콜릿, 달콤한, 바닐라","감칠맛, 다채로운, 바닐라, 부드러운","바닐라, 복합적인"
앱솔루트 바닐라,보드카,40.0,"바닐라, 다크 초콜릿, 달콤한","바닐라, 부드러운, 다채로운, 감칠맛","바닐라, 복합적인"
스미노프 오리지널,보드카,37.5,"순수한, 깔끔한","순수한, 부드러운",깔끔한
스톨리치나야 피치 보드카,보드카,37.5,"과일, 마시멜로, 미네랄리티, 복숭아","달콤한, 시트러스, 페이스트리, 복숭아","가벼운, 깨끗한, 설탕"
스카이 인퓨전 그레이프후르츠,보드카,35.0,"상큼한, 과일, 자몽, 은은한","달콤한, 자몽","달콤한, 쌉쌀한, 자몽, 복합적인, 부드러운"
스카이 인퓨전 애프리콧,보드카,35.0,"살구, 과일, 상큼한","살구, 풍부한, 과일, 달콤한","은은한, 상쾌한, 시원한"
프라브다 보드카,보드카,40.0,"달콤한, 누가, 후추","알싸한, 설탕, 바닐라, 미묘한, 오일리한","부드러운, 깔끔한, 실키"
앱솔루트 라즈베리,보드카,40.0,"라즈베리, 과일, 상큼한","달콤한, 과일, 알코올감","깔끔한, 상큼한, 알코올"
스미노프 블루베리,보드카,37.5,블루베리,"부드러운, 블루베리","신선한, 상큼한"
스톨리치나야 핫,보드카,38.8,"약간의 스모키, 할라피뇨","매운, 깔끔한, 상큼한","파인애플, 라임"
앱솔루트 커런트,보드카,40.0,"상큼한, 블랙커런트","과일, 새콤한, 달콤한, 달콤한, 부드러운","부드러운, 깔끔한, 알코올"
핀란디아 보드카,보드카,40.0,"보리, 깔끔한","긴 여운, 부드러운, 순수한","부드러운, 깔끔한, 강렬한"
아드미랄 보드카,보드카,39.0,"순수한, 깨끗한",깔끔한,순수한
캄보 보드카,보드카,40.0,깔끔한,순수한,깔끔한
스톨리치나야 라즈베리,보드카,37.5,"과일, 미네랄리티, 라즈베리 잼","달콤한, 시트러스, 페이스트리, 곡물","가벼운, 깨끗한, 설탕, 후추"
스톨리치나야 오렌지,보드카,37.5,"오렌지, 플로럴, 가벼운","오렌지 마멀레이드, 다크 초콜릿, 귤, 감귤, 풍부한","금귤, 레몬, 신선한"
화이트 버치,보드카,40.0,"부드러운, 깨끗한","자작나무, 신선한, 깔끔한","우아한, 풍부한"
포에버 보드카,보드카,40.0,"순수한, 깔끔한","깨끗한, 부드러운",순수한
앱솔루트 어피치,보드카,40.0,"복숭아, 과일","부드러운, 실키","알코올감, 균형 잡힌, 달콤한, 쌉쌀한"
레이카 보드카,보드카,40.0,"바닐라, 달콤한, 감귤류","부드러운, 균형 잡힌","진한, 과일, 은은한"
루스코바 보드카,보드카,40.0,"밀, 호밀","감칠맛, 곡물, 부드러운",가벼운
스톨리치나야 핫,보드카,38.8,"약간의 스모키, 할라피뇨","깔끔한, 상큼한, 매운","라임, 파인애플"
스톨리치나야 스트로베리,보드카,37.5,"견과류, 딸기 잼, 꽃","미묘한, 베리, 부드러운, 신선한, 균형 잡힌, 달콤한","딸기, 긴 여운, 후추"
스톨리치나야 블루베리,보드카,37.5,"블랙커런트, 블루베리","달콤한, 블루베리","달콤한, 부드러운"
스미노프 블루베리,보드카,37.5,블루베리,"블루베리, 부드러운","상큼한, 신선한"
스미노프 오리지널,보드카,37.5,"깔끔한, 순수한","부드러운, 순수한",깔끔한
세노테 블랑코 데킬라,보드카,40.0,"용설란, 깔끔한","레몬, 시트러스, 감귤","허브, 깔끔한"
스노우 레오파드 보드카,보드카,40.0,"꽃, 로즈마리","바닐라, 달콤한, 견과류","진한, 긴 여운, 부드러운"
앱솔루트 그레이프프루트,보드카,40.0,"핑크 자몽, 과일, 상큼한","달콤한, 과일, 알코올감, 자몽","깔끔한, 상큼한"
앱솔루트 워터멜론,보드카,38.0,"수박, 시원한, 상큼한","과일, 달콤한, 달콤한","달콤한, 상큼한"
앱솔루트 라임,보드카,40.0,"사과, 상큼한","달콤한, 사과, 상큼한","부드러운, 깔끔한"
스베드카 체리,보드카,35.0,"체리, 달콤한","깨끗한, 순수한, 과일","상쾌한, 맑은"
스베드카 보드카,보드카,40.0,"밀, 깨끗한, 우아한","깔끔한, 부드러운, 고소한",청량한
스카이 인퓨전 페어,보드카,35.0,배,"과일, 달콤한, 배, 부드러운","풍부한, 부드러운"
벨루가 노블,보드카,40.0,"꿀, 향긋한, 귀리","바닐라, 꽃, 부드러운","깔끔한, 순수한"
단즈카 크랜라즈,보드카,40.0,"크랜베리, 라즈베리","크랜베리, 라즈베리, 과일","과일, 강렬한"
그레이 구스,보드카,40.0,"꽃, 신선한, 시트러스, 감귤","깔끔한, 부드러운, 상쾌한, 아몬드","산뜻한, 진한 여운"
스톨리치나야 시트러스,보드카,37.5,"은은한, 달콤한, 시트러스","라임, 신선한, 레몬","긴 여운, 시트러스, 부드러운"
앱솔루트 그레이프프루트,보드카,40.0,"상큼한, 자몽","자몽, 달콤한","부드러운, 달콤한"
42 빌로우 보드카,보드카,40.0,"깨끗한, 무향","깔끔한, 달콤한","긴 여운, 부드러운"
앱솔루트 만다린,보드카,40.0,"시트러스, 감귤, 오렌지","달콤한, 상큼한, 오렌지, 부드러운","감귤, 말린 과일, 미묘한"
핀란디아 라임,보드카,37.5,"깔끔한, 라임, 산뜻한, 보리","부드러운, 긴 여운, 라임, 순수한, 향긋한, 꿀","과일, 긴 여운, 신선한"
핀란디아 자몽,보드카,37.5,"자몽, 시원한, 신선한, 보리","순수한, 달콤한, 쌉쌀한, 자몽","과일, 신선한"
앱솔루트 애플,보드카,40.0,"사과, 싱그러운","과일, 달콤한, 달콤한, 부드러운, 은은한","알코올감, 부드러운"
앱솔루트 베리 아사이,보드카,40.0,"아사이베리, 블루베리, 신선한","과일, 달콤한, 알코올감","깔끔한, 알코올"
시락 레드베리,보드카,37.5,"딸기, 라즈베리","달콤한, 레드베리","깔끔한, 과일"
커맨더 스무스 보드카,보드카,37.5,"무향, 시원한","깔끔한, 순수한","깨끗한, 부드러운"
에이유 보드카 블랙 그레이프,보드카,35.2,"포도, 상쾌한","과일, 달콤한","적포도, 깔끔한"
에이유 보드카 블루 라즈베리,보드카,35.2,"블루베리, 신선한","달콤한, 과일 주스, 체리","베리류, 깔끔한"
크리스탈 헤드 오로라,보드카,40.0,"바닐라, 꽃, 아니스, 감초","달콤한, 후추, 순수한","깨끗한, 따뜻한"
파이브 레이크스 보드카,보드카,40.0,"무향, 깨끗한","온화한, 부드러운","부드러운, 깨끗한"
화이트 레이크 보드카,보드카,40.0,"알코올, 무향","깔끔한, 부드러운","강렬한, 긴 여운"
벨루가 셀러브레이션,보드카,41.0,"허브, 바닐라, 꿀","진한, 꿀, 깔끔한","깨끗한, 알코올감"
크리스탈 헤드 오닉스,보드카,40.0,"백후추, 잔디, 시트러스, 감귤","스파이시, 아가베","달콤한, 부드러운, 신선한"
앱솔루트 시트론,보드카,40.0,"레몬, 시트러스, 감귤, 산뜻한","레몬, 레몬 껍질, 라임","깔끔한, 시트러스, 감귤"
스카이 인퓨전 라즈베리,보드카,35.0,"라즈베리, 달콤한","잘 익은 과일, 달콤한, 베리류","복합적인, 청량한"
휘틀리 보드카,보드카,41.0,"은은한, 깔끔한","섬세한, 깔끔한, 달콤한","부드러운, 긴 여운"
앱솔루트 라임,보드카,40.0,"라임, 시트러스, 상쾌한","시원한, 감귤류, 상쾌한","시원한, 풍부한, 깔끔한"
스노우 레오파드 레어,보드카,40.0,"무향, 깔끔한","부드러운, 신선한","청량한, 깔끔한, 바닐라"
UV 케이크 보드카,보드카,30.0,"바닐라, 케이크","바닐라, 케이크, 달콤한","부드러운, 케이크"
앱솔루트 엘릭스,보드카,40.0,"과일, 꽃",풍부한,깔끔한
퓨리티 51 코노세어 리저브 오가닉 보드카,보드카,40.0,"레몬, 바닐라, 구운 빵","부드러운, 시트러스, 후추","깔끔한, 보리"
퓨리티 34 보드카,보드카,40.0,"바닐라, 보리, 시트러스","부드러운, 깔끔한","깔끔한, 빵"
퓨리티 스프리츠,보드카,30.0,"자몽, 오렌지, 베르가못","허브, 깔끔한, 시트러스","부드러운, 상쾌한, 달콤한"
체이스 마멀레이드 보드카,보드카,40.0,"오렌지, 마멀레이드","신선한, 달콤한, 시트러스","긴 여운, 쌉쌀한, 감귤"
체이스 스모크드 보드카,보드카,40.0,"스모키, 후추, 그을린 오크","스모키, 깔끔한, 나무","따뜻한, 스모키, 은은한"
스미노프 레드,보드카,40.0,"순수한, 깔끔한, 무향","부드러운, 스파이시",깔끔한
러시안 스탠다드 보드카,보드카,40.0,"스모키, 후추, 그을린 오크","토스트, 아몬드, 파파야","따뜻한, 스모키, 은은한"
앱솔루트 라임,보드카,40.0,"라임, 시트러스, 상큼한","시원한, 감귤류, 상쾌한","풍부한, 깔끔한, 강렬한"
프라브다 보드카,보드카,40.0,"누가, 달콤한, 후추","설탕, 오일리한, 바닐라","부드러운, 깔끔한, 실키"
딥에디 스위트티 보드카,보드카,35.0,"홍차, 꿀, 캐러멜",달콤한,"달콤한, 스파이시, 깔끔한"
1715 보드카 멜론,보드카,37.5,"메론, 수박, 참외","사탕, 멜론, 허니듀","깔끔한, 달콤한, 강렬한"
앱솔루트 그레이프프루트,보드카,40.0,"상큼한, 자몽","자몽, 과일, 달콤한","부드러운, 깔끔한"
베어 허그 인퓨전 그린베리,보드카,21.0,"신선한, 붉은 과일, 스파이시","크랜베리, 달콤한, 블랙베리","딸기, 레드커런트, 라즈베리"
휘틀리 보드카,보드카,41.0,"깔끔한, 은은한","깔끔한, 달콤한, 섬세한","부드러운, 긴 여운"
스톨리치나야 보드카,보드카,40.0,"과일, 마시멜로, 미네랄리티","달콤한, 시트러스, 페이스트리","가벼운, 깨끗한, 설탕, 후추"
스톨리치나야 엘리트,보드카,40.0,"과일, 마시멜로, 미네랄리티","달콤한, 페이스트리, 시트러스, 감귤","가벼운, 깨끗한, 설탕, 후추"
그레이 구스,보드카,40.0,"신선한, 꽃, 시트러스, 감귤","부드러운, 깔끔한, 상쾌한, 아몬드","산뜻한, 진한 여운"
앱솔루트 페어,보드카,40.0,"산뜻한, 배, 과일","깨끗한, 상쾌한, 시원한","청량한, 서양 배, 부드러운"
딥 에디 피치,보드카,35.0,"복숭아, 사탕수수, 열대 과일","달콤한, 상쾌한, 깔끔한","복숭아, 달콤한, 부드러운"
프라브다 보드카,보드카,40.0,"누가, 달콤한, 후추","알싸한, 설탕, 오일리, 바닐라","실키, 깔끔한, 부드러운"
벨루가 노블,보드카,40.0,"깔끔한, 은은한, 깨끗한","부드러운, 달콤한, 강렬한","스파이시, 긴 여운"
소비에스키 프리미엄 보드카,보드카,40.0,"호밀, 은은한, 향긋한","신선한, 과일, 스파이스","상쾌한, 강렬한, 깔끔한"
딥에디 스위트티 보드카,보드카,35.0,"홍차, 꿀",달콤한,"달콤한, 깔끔한"
스카이 인퓨전 파인애플,보드카,35.0,"파인애플, 오렌지, 이국적인","달콤한, 상큼한, 열대 과일","밝은, 부드러운, 사탕"
선비 보드카,보드카,40.0,"후추, 깔끔한","가벼운, 깔끔한","섬세한, 부드러운"
스톨리치나야 보드카,보드카,40.0,"미네랄리티, 과일, 마시멜로","시트러스, 달콤한, 페이스트리","설탕, 후추, 깨끗한, 가벼운"
앱솔루트 페어,보드카,40.0,"시원한, 상쾌한, 과일","배, 청사과, 달콤한","깔끔한, 깨끗한"
킹스턴 드라이 진,보드카,37.5,"향나무, 계피, 허브","소나무, 향신료, 보태니컬","오렌지, 감귤, 긴 여운"
네미로프 보드카 허니페퍼,보드카,40.0,"꿀, 스파이시, 향신료","허브, 칠리, 풍부한","강렬한, 깔끔한, 부드러운"
스카이 인퓨전 애플,보드카,35.0,"사과, 꿀, 달콤한","크리스피, 시나몬, 감칠맛","깔끔한, 강렬한, 그윽한"
스카이 인퓨전 피치,보드카,35.0,"달콤한, 복숭아, 과일 잼","잘 익은 과일, 부드러운, 감칠맛","긴 여운, 복합적인, 가벼운"
러시안 샷 오렌지,보드카,40.0,"오렌지, 귤, 알코올","깨끗한, 시트러스, 풀","깔끔한, 부드러운, 진한 여운"
러시안 샷 레몬,보드카,40.0,"레몬, 레몬 그라스, 알코올","깨끗한, 부드러운, 시트러스","깔끔한, 진한 여운, 상쾌한"
스카이 인퓨전 스트로베리,보드카,35.0,"바닐라, 산딸기, 과일","상쾌한, 향기로운, 달콤한","강렬한, 화이트 초콜릿"
아우터 스페이스,보드카,33.0,"밀, 알싸한, 알코올","깨끗한, 상쾌한, 균형 잡힌","부드러운, 깔끔한, 진한 여운"
앱솔루트 그레이프프루트,보드카,40.0,"핑크 자몽, 과일, 상큼한","자몽, 알코올감, 달콤한, 과일","깔끔한, 상큼한"
앱솔루트 바닐라 38%,보드카,38.0,"바닐라 아이스크림, 블랙 페퍼, 다크 초콜릿","바닐라, 화이트 초콜릿, 버터스카치","스파이시, 알코올감, 바닐라"
보테가 알렉산더 오가닉 보드카,보드카,38.0,"곡물, 발사믹, 상쾌한","부드러운, 풍부한, 말린 과일","깔끔한, 은은한, 꽃"
그레이 구스 보드카 오렌지,보드카,40.0,"신선한, 시트러스, 감귤","오렌지, 깔끔한, 프루티","산뜻한, 상쾌한, 따뜻한"
스카이 인퓨전 시트러스,보드카,35.0,"산뜻한, 시트러스, 감귤","상큼한, 과일",청량한
시락 보드카,보드카,40.0,"상큼한, 레몬, 시트러스","상큼한, 레몬, 가벼운, 청포도","신선한, 풍부한"
스미노프 그린애플,보드카,37.5,"진한, 사과","부드러운, 사과, 산뜻한, 은은한",달콤한
케텔 원 보드카,보드카,40.0,"신선한, 감귤, 달콤한, 꿀","감귤, 감초, 깔끔한, 블랙 페퍼","부드러운, 은은한"
스미노프 그린애플 35%,보드카,35.0,"사과, 진한, 향긋한","청사과, 달콤한, 깔끔한","알코올감, 강렬한, 깨끗한"
헤이헤이 보드카 피치 앤 넥타린 & 소다,보드카 칵테일,4.5,"천도 복숭아, 핵과류, 향긋한","복숭아, 달콤한, 상큼한","청량한, 상쾌한, 깔끔한"
길비스 보드카,보드카,37.5,"가벼운, 깔끔한, 무향","가벼운, 신선한, 부드러운","깔끔한, 부드러운, 순수한"
스카이 인퓨전 체리,보드카,35.0,"체리, 향긋한, 체리 잼","신선한, 체리, 달콤한","상큼한, 체리, 깔끔한"
소욤보 보드카,보드카,40.0,"빵, 아니스, 초콜릿","바닐라, 시트러스, 토스트","깔끔한, 후추, 스파이시"
